name,skin_tone,gender,age,face
TRAIN11028.png,monk_5,female,31_60,1
TRAIN11029.png,monk_3,male,31_60,1
TRAIN11031.png,monk_6,female,18_30,1
TRAIN11032.png,monk_3,female,18_30,0
TRAIN11034.png,monk_8,male,18_30,0
TRAIN11035.png,monk_8,male,31_60,0
TRAIN11036.png,monk_7,female,18_30,0
TRAIN11038.png,monk_4,female,0_17,0
TRAIN11039.png,monk_2,female,31_60,1
TRAIN1104.png,monk_9,female,18_30,0
TRAIN11041.png,monk_3,female,18_30,0
TRAIN11042.png,monk_7,female,61_100,0
TRAIN11044.png,monk_6,female,18_30,0
TRAIN11045.png,monk_3,male,0_17,0
TRAIN11048.png,monk_6,male,31_60,0
TRAIN11049.png,monk_3,female,31_60,0
TRAIN1105.png,monk_1,female,31_60,1
TRAIN11050.png,monk_5,female,0_17,0
TRAIN11051.png,monk_6,female,31_60,0
TRAIN11052.png,monk_6,male,0_17,1
TRAIN11053.png,monk_3,female,18_30,0
TRAIN11058.png,monk_2,male,0_17,0
TRAIN11059.png,monk_3,female,18_30,0
TRAIN1106.png,monk_4,female,18_30,1
TRAIN11060.png,monk_3,female,0_17,1
TRAIN11061.png,monk_5,female,31_60,0
TRAIN11062.png,monk_5,male,0_17,0
TRAIN11063.png,monk_3,female,18_30,0
TRAIN11064.png,monk_2,female,0_17,0
TRAIN11068.png,monk_5,male,31_60,0
TRAIN11069.png,monk_2,female,18_30,1
TRAIN11071.png,monk_3,female,18_30,1
TRAIN11074.png,monk_4,male,18_30,1
TRAIN11075.png,monk_3,female,31_60,1
TRAIN11076.png,monk_4,female,18_30,1
TRAIN11077.png,monk_3,female,61_100,1
TRAIN11078.png,monk_4,male,31_60,0
TRAIN1108.png,monk_7,female,18_30,1
TRAIN11080.png,monk_7,female,18_30,0
TRAIN11081.png,monk_3,female,31_60,0
TRAIN11082.png,monk_4,male,31_60,0
TRAIN11083.png,monk_5,male,31_60,1
TRAIN11084.png,monk_8,male,0_17,1
TRAIN11086.png,monk_2,male,18_30,0
TRAIN11087.png,monk_5,female,0_17,0
TRAIN11088.png,monk_5,female,18_30,0
TRAIN11089.png,monk_9,male,31_60,1
TRAIN1109.png,monk_7,male,31_60,1
TRAIN11090.png,monk_5,female,0_17,1
TRAIN11091.png,monk_8,male,61_100,0
TRAIN11092.png,monk_5,female,18_30,0
TRAIN11093.png,monk_2,female,18_30,1
TRAIN11094.png,monk_5,male,18_30,1
TRAIN11095.png,monk_6,male,18_30,0
TRAIN11096.png,monk_7,male,18_30,0
TRAIN11097.png,monk_4,female,18_30,1
TRAIN11098.png,monk_6,male,0_17,0
TRAIN11101.png,monk_8,female,18_30,1
TRAIN11102.png,monk_2,female,18_30,1
TRAIN11103.png,monk_7,male,31_60,1
TRAIN11104.png,monk_5,female,18_30,0
TRAIN11111.png,monk_2,female,18_30,0
TRAIN11113.png,monk_3,male,18_30,1
TRAIN11114.png,monk_3,male,0_17,1
TRAIN11115.png,monk_5,female,18_30,1
TRAIN11116.png,monk_6,female,0_17,0
TRAIN11118.png,monk_4,female,31_60,0
TRAIN11119.png,monk_7,male,18_30,0
TRAIN11120.png,monk_3,female,0_17,0
TRAIN11121.png,monk_3,female,18_30,1
TRAIN11122.png,monk_5,male,0_17,1
TRAIN11123.png,monk_5,female,18_30,1
TRAIN11124.png,monk_1,male,0_17,0
TRAIN11125.png,monk_4,female,61_100,0
TRAIN11127.png,monk_2,male,31_60,0
TRAIN11128.png,monk_6,female,18_30,0
TRAIN11129.png,monk_4,male,18_30,0
TRAIN11130.png,monk_2,female,31_60,0
TRAIN11131.png,monk_2,female,31_60,1
TRAIN11133.png,monk_2,male,0_17,0
TRAIN11134.png,monk_2,female,18_30,1
TRAIN11135.png,monk_5,female,0_17,0
TRAIN11136.png,monk_1,female,18_30,1
TRAIN11137.png,monk_6,female,0_17,0
TRAIN11139.png,monk_4,female,18_30,0
TRAIN1114.png,monk_6,male,61_100,1
TRAIN11140.png,monk_8,male,18_30,0
TRAIN11141.png,monk_5,female,61_100,1
TRAIN11142.png,monk_9,male,18_30,1
TRAIN11144.png,monk_2,female,18_30,1
TRAIN11147.png,monk_4,female,18_30,1
TRAIN11148.png,monk_4,female,0_17,1
TRAIN11149.png,monk_7,male,31_60,0
TRAIN1115.png,monk_3,male,31_60,0
TRAIN11150.png,monk_5,male,18_30,0
TRAIN11151.png,monk_2,male,31_60,0
TRAIN11153.png,monk_4,male,18_30,1
TRAIN11154.png,monk_3,male,0_17,1
TRAIN11155.png,monk_1,male,0_17,0
TRAIN11156.png,monk_3,male,0_17,0
TRAIN11157.png,monk_4,female,0_17,0
TRAIN11159.png,monk_8,male,31_60,0
TRAIN1116.png,monk_5,male,0_17,1
TRAIN11160.png,monk_3,male,61_100,0
TRAIN11161.png,monk_3,male,0_17,1
TRAIN11162.png,monk_2,male,0_17,1
TRAIN11164.png,monk_5,male,31_60,0
TRAIN11165.png,monk_1,male,0_17,0
TRAIN11168.png,monk_3,male,31_60,0
TRAIN1117.png,monk_7,male,31_60,0
TRAIN11170.png,monk_3,female,18_30,1
TRAIN11172.png,monk_2,female,18_30,1
TRAIN11173.png,monk_5,male,0_17,1
TRAIN11174.png,monk_5,female,0_17,0
TRAIN11177.png,monk_3,male,31_60,0
TRAIN11178.png,monk_5,female,18_30,1
TRAIN11180.png,monk_4,male,31_60,0
TRAIN11181.png,monk_9,female,18_30,1
TRAIN11183.png,monk_7,male,31_60,1
TRAIN11184.png,monk_4,male,18_30,1
TRAIN11185.png,monk_2,male,18_30,1
TRAIN11186.png,monk_5,male,31_60,0
TRAIN11187.png,monk_3,male,31_60,0
TRAIN11188.png,monk_1,female,18_30,1
TRAIN1119.png,monk_3,male,0_17,1
TRAIN11191.png,monk_9,female,18_30,0
TRAIN11192.png,monk_3,female,31_60,0
TRAIN11193.png,monk_6,female,31_60,1
TRAIN11196.png,monk_4,female,18_30,0
TRAIN11197.png,monk_5,male,0_17,0
TRAIN11198.png,monk_9,female,31_60,0
TRAIN11199.png,monk_4,female,0_17,1
TRAIN1120.png,monk_4,male,18_30,1
TRAIN11201.png,monk_4,male,18_30,0
TRAIN11203.png,monk_2,male,0_17,1
TRAIN11205.png,monk_3,male,18_30,0
TRAIN11206.png,monk_6,male,18_30,1
TRAIN11207.png,monk_3,female,18_30,1
TRAIN11208.png,monk_2,female,31_60,1
TRAIN11209.png,monk_2,female,18_30,1
TRAIN11210.png,monk_4,female,18_30,1
TRAIN11211.png,monk_5,female,0_17,0
TRAIN11212.png,monk_1,male,0_17,1
TRAIN11214.png,monk_4,male,18_30,1
TRAIN11215.png,monk_2,female,18_30,0
TRAIN11216.png,monk_4,female,18_30,1
TRAIN11219.png,monk_2,female,18_30,0
TRAIN1122.png,monk_6,female,31_60,0
TRAIN11220.png,monk_2,female,18_30,0
TRAIN11222.png,monk_2,female,0_17,0
TRAIN11223.png,monk_2,male,18_30,0
TRAIN11225.png,monk_5,female,18_30,0
TRAIN11227.png,monk_10,male,0_17,1
TRAIN11228.png,monk_3,female,31_60,1
TRAIN11229.png,monk_6,female,0_17,1
TRAIN11230.png,monk_4,female,31_60,0
TRAIN11231.png,monk_4,female,0_17,1
TRAIN11233.png,monk_3,female,18_30,1
TRAIN11234.png,monk_8,male,31_60,0
TRAIN11235.png,monk_2,female,18_30,1
TRAIN11236.png,monk_7,male,31_60,0
TRAIN11237.png,monk_8,male,31_60,0
TRAIN11238.png,monk_5,male,18_30,1
TRAIN11239.png,monk_6,male,0_17,1
TRAIN1124.png,monk_2,female,0_17,0
TRAIN11240.png,monk_2,female,18_30,0
TRAIN11241.png,monk_4,female,18_30,0
TRAIN11244.png,monk_3,female,18_30,1
TRAIN11245.png,monk_3,female,18_30,1
TRAIN11246.png,monk_3,female,18_30,1
TRAIN11249.png,monk_3,male,0_17,1
TRAIN1125.png,monk_1,male,18_30,0
TRAIN11250.png,monk_4,female,18_30,0
TRAIN11251.png,monk_7,female,31_60,0
TRAIN11252.png,monk_4,female,31_60,0
TRAIN11253.png,monk_2,female,18_30,1
TRAIN11255.png,monk_7,male,31_60,0
TRAIN11257.png,monk_1,female,18_30,1
TRAIN11258.png,monk_9,female,0_17,1
TRAIN11259.png,monk_2,female,18_30,0
TRAIN1126.png,monk_6,male,31_60,0
TRAIN11260.png,monk_5,male,0_17,0
TRAIN11261.png,monk_6,male,18_30,0
TRAIN11264.png,monk_1,female,0_17,0
TRAIN11268.png,monk_5,male,0_17,0
TRAIN11270.png,monk_3,female,18_30,1
TRAIN11271.png,monk_5,female,18_30,1
TRAIN11272.png,monk_1,male,0_17,1
TRAIN11273.png,monk_4,female,31_60,0
TRAIN11275.png,monk_1,male,0_17,0
TRAIN11279.png,monk_8,male,31_60,0
TRAIN1128.png,monk_4,female,18_30,1
TRAIN11281.png,monk_7,male,0_17,1
TRAIN11283.png,monk_5,female,31_60,1
TRAIN11284.png,monk_7,female,0_17,0
TRAIN11285.png,monk_3,male,18_30,0
TRAIN1129.png,monk_2,female,31_60,1
TRAIN11290.png,monk_4,male,18_30,1
TRAIN11291.png,monk_8,female,31_60,0
TRAIN11292.png,monk_8,female,31_60,1
TRAIN11293.png,monk_4,male,31_60,1
TRAIN11294.png,monk_7,male,31_60,0
TRAIN11295.png,monk_4,female,18_30,0
TRAIN11296.png,monk_7,female,18_30,0
TRAIN11297.png,monk_3,male,18_30,0
TRAIN1130.png,monk_7,female,18_30,1
TRAIN11303.png,monk_7,female,0_17,0
TRAIN11304.png,monk_1,female,18_30,1
TRAIN11306.png,monk_4,female,18_30,0
TRAIN11309.png,monk_6,male,18_30,0
TRAIN1131.png,monk_5,female,18_30,0
TRAIN11310.png,monk_5,male,0_17,0
TRAIN11311.png,monk_3,female,18_30,1
TRAIN11312.png,monk_6,female,0_17,0
TRAIN11313.png,monk_8,female,18_30,0
TRAIN11314.png,monk_2,female,31_60,0
TRAIN11316.png,monk_3,male,18_30,0
TRAIN11317.png,monk_3,female,18_30,1
TRAIN11318.png,monk_4,female,18_30,1
TRAIN11319.png,monk_1,male,18_30,0
TRAIN1132.png,monk_5,male,31_60,0
TRAIN11320.png,monk_9,male,31_60,1
TRAIN11321.png,monk_3,female,18_30,1
TRAIN11322.png,monk_3,male,18_30,1
TRAIN11324.png,monk_9,male,0_17,1
TRAIN11325.png,monk_5,male,18_30,0
TRAIN11327.png,monk_3,female,61_100,1
TRAIN11328.png,monk_7,female,18_30,0
TRAIN11329.png,monk_4,female,61_100,0
TRAIN1133.png,monk_2,female,18_30,1
TRAIN11330.png,monk_8,male,31_60,0
TRAIN11331.png,monk_6,male,31_60,0
TRAIN11332.png,monk_4,female,18_30,1
TRAIN11336.png,monk_1,female,18_30,0
TRAIN11337.png,monk_5,female,18_30,0
TRAIN11338.png,monk_8,female,31_60,1
TRAIN1134.png,monk_4,female,18_30,1
TRAIN11340.png,monk_9,male,18_30,0
TRAIN11342.png,monk_5,male,31_60,1
TRAIN11343.png,monk_4,female,0_17,1
TRAIN11344.png,monk_7,female,31_60,1
TRAIN11345.png,monk_5,female,31_60,0
TRAIN11347.png,monk_9,female,31_60,0
TRAIN1135.png,monk_2,female,61_100,1
TRAIN11350.png,monk_3,female,18_30,1
TRAIN11352.png,monk_1,female,18_30,1
TRAIN11354.png,monk_3,male,18_30,0
TRAIN11355.png,monk_5,male,31_60,0
TRAIN11356.png,monk_2,male,18_30,0
TRAIN11358.png,monk_2,female,0_17,0
TRAIN11359.png,monk_8,male,31_60,0
TRAIN1136.png,monk_3,male,18_30,0
TRAIN11360.png,monk_4,male,18_30,0
TRAIN11363.png,monk_6,female,0_17,1
TRAIN11364.png,monk_5,male,18_30,1
TRAIN11366.png,monk_4,male,18_30,1
TRAIN11367.png,monk_3,female,0_17,0
TRAIN11368.png,monk_4,male,61_100,0
TRAIN11369.png,monk_7,female,0_17,1
TRAIN1137.png,monk_3,male,31_60,1
TRAIN11370.png,monk_3,female,18_30,1
TRAIN11371.png,monk_4,female,31_60,0
TRAIN11372.png,monk_2,female,18_30,1
TRAIN11373.png,monk_7,female,18_30,1
TRAIN11374.png,monk_5,female,18_30,1
TRAIN11375.png,monk_4,male,0_17,0
TRAIN11376.png,monk_1,male,0_17,0
TRAIN11377.png,monk_5,male,0_17,1
TRAIN1138.png,monk_7,female,18_30,1
TRAIN11380.png,monk_1,female,0_17,0
TRAIN11381.png,monk_8,female,18_30,1
TRAIN11382.png,monk_3,female,18_30,0
TRAIN11383.png,monk_3,male,0_17,0
TRAIN11384.png,monk_4,female,18_30,1
TRAIN11388.png,monk_4,male,31_60,0
TRAIN11390.png,monk_2,female,31_60,1
TRAIN11392.png,monk_3,female,18_30,0
TRAIN11394.png,monk_6,female,0_17,0
TRAIN11395.png,monk_1,male,18_30,0
TRAIN11396.png,monk_1,female,0_17,0
TRAIN11397.png,monk_4,male,0_17,1
TRAIN11399.png,monk_2,male,0_17,0
TRAIN1140.png,monk_3,female,18_30,1
TRAIN11401.png,monk_5,female,18_30,1
TRAIN11402.png,monk_4,female,0_17,1
TRAIN11404.png,monk_7,male,18_30,0
TRAIN11405.png,monk_4,female,18_30,1
TRAIN11406.png,monk_2,female,31_60,1
TRAIN11407.png,monk_6,male,18_30,0
TRAIN11408.png,monk_1,female,0_17,1
TRAIN11409.png,monk_3,female,18_30,0
TRAIN1141.png,monk_3,female,18_30,1
TRAIN11410.png,monk_7,female,18_30,1
TRAIN11411.png,monk_4,female,18_30,0
TRAIN11414.png,monk_5,male,18_30,0
TRAIN11415.png,monk_7,male,18_30,1
TRAIN11418.png,monk_5,female,18_30,1
TRAIN11419.png,monk_5,female,18_30,0
TRAIN11420.png,monk_5,male,18_30,0
TRAIN11421.png,monk_3,male,18_30,0
TRAIN11422.png,monk_3,male,18_30,0
TRAIN11423.png,monk_3,male,0_17,1
TRAIN11424.png,monk_2,female,18_30,1
TRAIN11425.png,monk_4,female,18_30,0
TRAIN11426.png,monk_8,female,31_60,0
TRAIN11427.png,monk_3,female,18_30,1
TRAIN11428.png,monk_5,female,0_17,0
TRAIN11429.png,monk_2,female,18_30,0
TRAIN1143.png,monk_5,male,18_30,0
TRAIN11430.png,monk_9,male,31_60,1
TRAIN11431.png,monk_4,female,0_17,1
TRAIN11432.png,monk_4,female,0_17,0
TRAIN11433.png,monk_5,female,31_60,1
TRAIN11435.png,monk_1,female,0_17,0
TRAIN11437.png,monk_3,male,31_60,0
TRAIN11439.png,monk_3,female,18_30,1
TRAIN1144.png,monk_2,female,31_60,1
TRAIN11440.png,monk_8,female,31_60,1
TRAIN11441.png,monk_6,male,31_60,0
TRAIN11442.png,monk_5,female,18_30,1
TRAIN11443.png,monk_6,male,18_30,0
TRAIN11444.png,monk_3,female,18_30,0
TRAIN11446.png,monk_3,female,18_30,0
TRAIN11447.png,monk_2,female,0_17,0
TRAIN11449.png,monk_7,female,0_17,0
TRAIN11450.png,monk_5,female,18_30,0
TRAIN11451.png,monk_3,female,0_17,1
TRAIN11452.png,monk_5,male,18_30,0
TRAIN11453.png,monk_4,male,18_30,0
TRAIN11454.png,monk_7,female,0_17,0
TRAIN11455.png,monk_4,female,31_60,0
TRAIN11457.png,monk_4,female,18_30,0
TRAIN11458.png,monk_8,female,31_60,0
TRAIN11460.png,monk_2,female,18_30,0
TRAIN11461.png,monk_3,female,0_17,0
TRAIN11462.png,monk_3,female,18_30,0
TRAIN11463.png,monk_8,female,18_30,0
TRAIN11464.png,monk_5,male,18_30,0
TRAIN11465.png,monk_4,female,18_30,1
TRAIN11466.png,monk_8,male,0_17,1
TRAIN11468.png,monk_6,female,0_17,0
TRAIN11470.png,monk_1,female,18_30,1
TRAIN11471.png,monk_10,female,18_30,0
TRAIN11473.png,monk_8,male,0_17,1
TRAIN11475.png,monk_4,female,18_30,0
TRAIN11476.png,monk_6,male,18_30,1
TRAIN11477.png,monk_6,female,18_30,1
TRAIN11479.png,monk_4,male,0_17,1
TRAIN1148.png,monk_4,male,18_30,0
TRAIN11480.png,monk_3,male,18_30,0
TRAIN11482.png,monk_3,female,18_30,1
TRAIN11483.png,monk_3,female,18_30,0
TRAIN11484.png,monk_2,female,18_30,1
TRAIN11486.png,monk_4,male,18_30,1
TRAIN11487.png,monk_4,female,18_30,1
TRAIN11490.png,monk_7,male,0_17,1
TRAIN11492.png,monk_5,female,18_30,1
TRAIN11493.png,monk_6,female,0_17,0
TRAIN11494.png,monk_5,female,0_17,0
TRAIN11495.png,monk_4,female,0_17,0
TRAIN11496.png,monk_3,female,18_30,1
TRAIN11497.png,monk_7,male,18_30,1
TRAIN11498.png,monk_6,male,18_30,1
TRAIN11499.png,monk_3,male,18_30,1
TRAIN1150.png,monk_3,male,31_60,0
TRAIN11500.png,monk_5,male,31_60,0
TRAIN11503.png,monk_7,male,31_60,0
TRAIN11504.png,monk_7,female,0_17,1
TRAIN11506.png,monk_9,female,31_60,0
TRAIN11507.png,monk_3,female,18_30,1
TRAIN11509.png,monk_4,female,18_30,1
TRAIN1151.png,monk_4,female,31_60,1
TRAIN11510.png,monk_10,male,0_17,1
TRAIN11511.png,monk_7,female,18_30,0
TRAIN11512.png,monk_3,female,18_30,1
TRAIN11514.png,monk_9,male,0_17,0
TRAIN11515.png,monk_3,male,61_100,1
TRAIN11516.png,monk_1,female,31_60,0
TRAIN11517.png,monk_7,female,18_30,0
TRAIN11518.png,monk_1,female,18_30,1
TRAIN11519.png,monk_5,male,0_17,0
TRAIN1152.png,monk_2,female,31_60,0
TRAIN11520.png,monk_1,female,31_60,1
TRAIN11521.png,monk_4,female,0_17,1
TRAIN11523.png,monk_4,female,31_60,1
TRAIN11524.png,monk_3,female,18_30,0
TRAIN11526.png,monk_2,male,18_30,0
TRAIN11527.png,monk_4,female,18_30,1
TRAIN11528.png,monk_5,female,31_60,0
TRAIN11529.png,monk_3,female,18_30,0
TRAIN11530.png,monk_2,male,18_30,1
TRAIN11531.png,monk_7,female,0_17,0
TRAIN11532.png,monk_8,male,31_60,0
TRAIN11533.png,monk_4,female,18_30,1
TRAIN11534.png,monk_1,female,31_60,0
TRAIN11535.png,monk_5,female,18_30,1
TRAIN11536.png,monk_3,male,18_30,0
TRAIN11538.png,monk_7,female,31_60,1
TRAIN11539.png,monk_5,male,18_30,1
TRAIN1154.png,monk_4,male,0_17,0
TRAIN11540.png,monk_2,female,61_100,0
TRAIN11541.png,monk_4,female,18_30,0
TRAIN11547.png,monk_7,male,61_100,0
TRAIN11548.png,monk_5,male,18_30,0
TRAIN11550.png,monk_5,male,18_30,0
TRAIN11551.png,monk_3,female,31_60,0
TRAIN11552.png,monk_8,female,31_60,1
TRAIN11553.png,monk_7,male,31_60,0
TRAIN11554.png,monk_1,male,18_30,0
TRAIN11556.png,monk_9,male,18_30,1
TRAIN11557.png,monk_5,male,0_17,1
TRAIN11560.png,monk_9,female,31_60,0
TRAIN11561.png,monk_7,female,18_30,0
TRAIN11562.png,monk_8,female,18_30,1
TRAIN11565.png,monk_4,female,0_17,1
TRAIN11567.png,monk_2,female,0_17,1
TRAIN11568.png,monk_5,female,18_30,0
TRAIN11569.png,monk_4,female,18_30,0
TRAIN11570.png,monk_4,female,18_30,1
TRAIN11571.png,monk_4,male,0_17,0
TRAIN11572.png,monk_3,female,18_30,0
TRAIN11573.png,monk_7,male,31_60,0
TRAIN11574.png,monk_3,female,18_30,1
TRAIN11575.png,monk_4,male,0_17,1
TRAIN11576.png,monk_3,female,0_17,0
TRAIN11577.png,monk_4,male,0_17,0
TRAIN11578.png,monk_6,female,18_30,1
TRAIN11579.png,monk_4,female,31_60,0
TRAIN1158.png,monk_4,female,18_30,1
TRAIN11580.png,monk_4,female,18_30,1
TRAIN11581.png,monk_2,male,18_30,1
TRAIN11582.png,monk_6,female,61_100,0
TRAIN11583.png,monk_2,female,18_30,0
TRAIN11584.png,monk_6,female,31_60,1
TRAIN11585.png,monk_3,female,18_30,1
TRAIN11586.png,monk_6,female,0_17,1
TRAIN11589.png,monk_5,female,18_30,0
TRAIN1159.png,monk_2,female,18_30,0
TRAIN11590.png,monk_7,male,18_30,1
TRAIN11591.png,monk_6,female,18_30,1
TRAIN11592.png,monk_4,female,18_30,1
TRAIN11593.png,monk_2,male,0_17,1
TRAIN11599.png,monk_3,female,18_30,1
TRAIN11601.png,monk_6,female,61_100,1
TRAIN11603.png,monk_1,female,0_17,1
TRAIN11605.png,monk_2,male,18_30,0
TRAIN11608.png,monk_2,female,61_100,0
TRAIN11609.png,monk_8,female,31_60,1
TRAIN1161.png,monk_10,female,18_30,0
TRAIN11610.png,monk_5,female,31_60,0
TRAIN11611.png,monk_2,male,18_30,1
TRAIN11612.png,monk_4,female,31_60,1
TRAIN11613.png,monk_3,female,18_30,0
TRAIN11614.png,monk_2,female,18_30,1
TRAIN11615.png,monk_5,female,31_60,1
TRAIN11616.png,monk_2,female,18_30,1
TRAIN11617.png,monk_1,male,0_17,0
TRAIN1162.png,monk_3,male,31_60,1
TRAIN11621.png,monk_2,female,18_30,0
TRAIN11622.png,monk_6,female,18_30,1
TRAIN11623.png,monk_2,female,0_17,0
TRAIN11624.png,monk_5,female,31_60,1
TRAIN11625.png,monk_3,male,0_17,0
TRAIN11626.png,monk_3,female,18_30,0
TRAIN11627.png,monk_3,female,31_60,0
TRAIN11628.png,monk_7,female,31_60,1
TRAIN1163.png,monk_1,female,18_30,1
TRAIN11630.png,monk_9,female,0_17,0
TRAIN11632.png,monk_3,female,31_60,1
TRAIN11634.png,monk_6,male,31_60,0
TRAIN11635.png,monk_3,female,18_30,0
TRAIN11636.png,monk_3,female,18_30,0
TRAIN11637.png,monk_3,male,61_100,0
TRAIN11639.png,monk_3,male,31_60,0
TRAIN1164.png,monk_5,female,18_30,0
TRAIN11640.png,monk_1,female,31_60,0
TRAIN11641.png,monk_7,female,18_30,1
TRAIN11642.png,monk_4,female,18_30,1
TRAIN11643.png,monk_2,female,61_100,0
TRAIN11645.png,monk_4,male,0_17,1
TRAIN11646.png,monk_5,male,0_17,0
TRAIN11647.png,monk_1,female,31_60,0
TRAIN11648.png,monk_2,male,18_30,0
TRAIN11649.png,monk_4,female,31_60,0
TRAIN1165.png,monk_5,female,31_60,0
TRAIN11650.png,monk_5,female,31_60,1
TRAIN11651.png,monk_3,female,0_17,1
TRAIN11652.png,monk_7,female,0_17,0
TRAIN11653.png,monk_3,male,31_60,1
TRAIN11657.png,monk_5,female,31_60,0
TRAIN11658.png,monk_3,female,31_60,0
TRAIN11659.png,monk_3,male,0_17,0
TRAIN11660.png,monk_3,female,18_30,0
TRAIN11661.png,monk_4,male,0_17,0
TRAIN11662.png,monk_4,female,31_60,1
TRAIN11664.png,monk_2,female,18_30,1
TRAIN11665.png,monk_3,female,61_100,0
TRAIN11666.png,monk_6,female,31_60,0
TRAIN11667.png,monk_3,male,18_30,0
TRAIN11668.png,monk_4,male,18_30,0
TRAIN11669.png,monk_3,female,18_30,0
TRAIN1167.png,monk_2,female,18_30,0
TRAIN11670.png,monk_2,female,18_30,0
TRAIN11671.png,monk_7,male,18_30,0
TRAIN11673.png,monk_3,female,18_30,1
TRAIN11675.png,monk_3,female,18_30,1
TRAIN11676.png,monk_3,male,18_30,1
TRAIN11677.png,monk_3,male,31_60,0
TRAIN11679.png,monk_6,male,31_60,1
TRAIN1168.png,monk_2,female,31_60,0
TRAIN11680.png,monk_4,female,18_30,0
TRAIN11681.png,monk_3,female,18_30,0
TRAIN11683.png,monk_3,female,18_30,1
TRAIN11684.png,monk_1,female,31_60,0
TRAIN11688.png,monk_3,female,18_30,0
TRAIN11689.png,monk_2,male,61_100,1
TRAIN1169.png,monk_5,male,0_17,1
TRAIN11690.png,monk_5,male,31_60,0
TRAIN11691.png,monk_1,female,18_30,0
TRAIN11692.png,monk_2,male,0_17,0
TRAIN11693.png,monk_7,female,0_17,1
TRAIN11694.png,monk_9,male,0_17,1
TRAIN11696.png,monk_9,female,18_30,0
TRAIN11697.png,monk_3,female,31_60,0
TRAIN11698.png,monk_9,male,61_100,1
TRAIN11699.png,monk_5,male,31_60,0
TRAIN1170.png,monk_4,male,18_30,1
TRAIN11700.png,monk_3,female,18_30,0
TRAIN11701.png,monk_2,male,0_17,0
TRAIN11703.png,monk_5,female,31_60,0
TRAIN11706.png,monk_4,male,31_60,1
TRAIN11707.png,monk_4,male,31_60,0
TRAIN11708.png,monk_10,female,0_17,0
TRAIN1171.png,monk_4,female,31_60,0
TRAIN11712.png,monk_7,male,18_30,1
TRAIN11714.png,monk_3,male,18_30,0
TRAIN11715.png,monk_5,female,18_30,0
TRAIN11718.png,monk_6,female,31_60,0
TRAIN1172.png,monk_5,male,31_60,1
TRAIN11722.png,monk_3,male,0_17,0
TRAIN11723.png,monk_1,female,18_30,1
TRAIN11724.png,monk_1,female,0_17,1
TRAIN11725.png,monk_8,female,18_30,0
TRAIN11726.png,monk_5,female,0_17,0
TRAIN1173.png,monk_2,female,18_30,1
TRAIN11731.png,monk_1,male,0_17,1
TRAIN11732.png,monk_4,female,0_17,0
TRAIN11733.png,monk_3,male,18_30,0
TRAIN11734.png,monk_4,female,18_30,1
TRAIN11735.png,monk_4,female,31_60,1
TRAIN11737.png,monk_7,male,31_60,0
TRAIN11738.png,monk_2,male,18_30,0
TRAIN11739.png,monk_2,female,0_17,1
TRAIN1174.png,monk_7,female,18_30,1
TRAIN11740.png,monk_5,female,18_30,1
TRAIN11742.png,monk_4,male,0_17,0
TRAIN11743.png,monk_5,male,31_60,1
TRAIN11745.png,monk_2,male,18_30,1
TRAIN11746.png,monk_3,female,18_30,0
TRAIN11749.png,monk_5,male,61_100,1
TRAIN11750.png,monk_7,female,18_30,1
TRAIN11751.png,monk_4,male,18_30,1
TRAIN11755.png,monk_4,female,0_17,1
TRAIN11756.png,monk_1,female,0_17,1
TRAIN11757.png,monk_5,female,18_30,0
TRAIN11758.png,monk_4,female,18_30,0
TRAIN11759.png,monk_5,female,31_60,0
TRAIN1176.png,monk_7,male,31_60,1
TRAIN11760.png,monk_4,male,18_30,0
TRAIN11763.png,monk_2,male,18_30,1
TRAIN11764.png,monk_5,male,18_30,1
TRAIN11765.png,monk_4,female,18_30,1
TRAIN11766.png,monk_5,female,0_17,0
TRAIN11767.png,monk_4,male,61_100,0
TRAIN11768.png,monk_1,female,18_30,1
TRAIN11769.png,monk_3,female,0_17,1
TRAIN1177.png,monk_5,female,18_30,0
TRAIN11770.png,monk_2,male,0_17,1
TRAIN11771.png,monk_10,female,18_30,1
TRAIN11772.png,monk_3,male,18_30,1
TRAIN11774.png,monk_4,male,61_100,0
TRAIN11775.png,monk_3,male,0_17,0
TRAIN11776.png,monk_3,female,0_17,1
TRAIN11777.png,monk_2,male,31_60,0
TRAIN11779.png,monk_5,female,18_30,0
TRAIN11780.png,monk_2,male,31_60,0
TRAIN11782.png,monk_2,male,0_17,0
TRAIN11783.png,monk_7,female,0_17,1
TRAIN11785.png,monk_7,female,18_30,0
TRAIN11786.png,monk_2,female,18_30,1
TRAIN11788.png,monk_4,female,31_60,1
TRAIN1179.png,monk_4,male,0_17,0
TRAIN11790.png,monk_3,female,18_30,1
TRAIN11791.png,monk_8,female,18_30,1
TRAIN11792.png,monk_5,male,18_30,1
TRAIN11793.png,monk_5,female,61_100,0
TRAIN11794.png,monk_2,female,31_60,0
TRAIN11795.png,monk_9,female,18_30,1
TRAIN11797.png,monk_5,male,0_17,1
TRAIN11798.png,monk_3,male,18_30,0
TRAIN11799.png,monk_2,female,18_30,0
TRAIN11800.png,monk_4,male,0_17,1
TRAIN11803.png,monk_7,female,18_30,1
TRAIN11804.png,monk_9,male,18_30,0
TRAIN11805.png,monk_2,female,31_60,1
TRAIN11806.png,monk_3,female,31_60,1
TRAIN11807.png,monk_2,female,18_30,0
TRAIN11809.png,monk_3,male,18_30,1
